"ppm","eng_sp1","eng_sp2","eng_sp3","eng_sp4","eng_sp5","fuel_sp1","fuel_sp2","fuel_sp3","fuel_sp4","fuel_sp5","gear_sp1","gear_sp2","gear_sp3","gear_sp4","gear_sp5","nav_sp1","nav_sp2","nav_sp3","nav_sp4","nav_sp5"
1316.29,0.81,4.66,2.68,3.79,7.9,8.62,16.42,16.03,7,9.57,14.11,16.02,11.02,22.85,10.89,22.64,21.47,5.11,29.07,3.76552811962767
1313.9,0.51,3.12,4.34,5.51,6.92,7.91,3.44,1.74,10.25,-15.48,11.28,-8.73,29.27,3.92,20.2,35.37,1.12,-4.94,27.45,13.649815674905
1253.43,1.76,3.81,3.62,4.47,5.28,0.55,8.17,2.56,16.12,10.67,1.16,18.97,-0.58,18.69,1.69,17.57,31.23,7.01,21.54,7.95404968706016
1206.07,0.9,0.99,5.77,-4.03,4.41,9.55,8.34,1.39,24.45,22.24,15.96,17.68,4.55,7.08,20.76,19.1,30.97,9.44,51.24,10.1575870525117
1307.7,2.37,0.07,4.47,-1.76,-0.6,17.9,12.52,6.02,7.87,13.13,4.04,16.27,20.39,22.19,20.42,0.98,1.56,32.97,15.33,-8.70995247437966
1288.6,-2.02,2.52,1.66,6.59,5.83,4.39,3.82,9.53,10.9,-2.97,-1.18,11.37,-14.06,21.21,28.02,17.96,20.58,7.91,45.76,2.23546871880168
1354.24,-0.19,2.78,-0.37,4.26,9.39,5.68,5.08,3.32,4.22,-0.43,17.92,25.18,-26.84,6.77,50.64,28.17,16.57,-1.86,55.2,41.8139413860602
1215.75,2.1,0.15,-4.21,3.28,6.67,-5.77,0.09,5.7,22.42,3.28,12.22,19.97,-8.18,9.88,8.91,23.37,36.62,29.94,42.14,28.2831502041001
1336.78,-0.56,1.54,0.71,3.44,0.81,10.25,0.65,21.05,12.48,18.93,15.67,15.46,42.37,34.71,29.76,25.87,28.77,42.62,11.19,16.0787521914625
1293.56,0.24,2.89,-0.38,1.48,9.17,-7.19,11.58,2.32,10.26,18.14,3.64,42.02,21.53,3.53,17.12,42.82,32.63,42.44,0.06,-13.515783742785
1244.71,2.11,0.91,7.64,-2.07,1.63,0.18,9.35,-0.72,23.81,16.11,17.61,8.21,35.94,33.15,7.01,15.06,5.11,27.46,10.9,-7.57500862110838
1285.62,1.29,1.21,6.25,-1.45,-2.99,7.76,16.18,-1.33,14.61,8.05,11.23,19.9,36.24,30.37,10.82,3.39,6.76,22.03,45.24,-1.69467555790053
1343.46,1.23,0.29,-0.31,1.15,0.76,3.03,-6.23,4.68,17.01,-5.03,21.46,-1.75,31.4,-5.39,17.12,7.72,10.97,0.89,10.5,53.2713544307387
1323.42,1.03,3.47,0.72,8.94,8.05,8.3,14.1,6.57,5.66,10.94,12.7,14.75,30.41,9.4,-7.56,-12.83,28.09,3.71,1.74,4.78124315461733
1280.56,1.5,4.43,0.27,5.51,2.89,10.59,0.71,13.12,12.51,22.16,7,11.45,-2.58,-21.51,27.2,9.26,5.25,14.85,25.19,6.37086561848279
1407.21,0.18,2.47,-0.39,4.7,5.05,17.59,11.31,3.33,3.32,19.13,23.55,-1.16,14.4,-2.26,19.54,23.06,19.33,34.7,13.93,62.1526384256752
1290.71,3.94,2.07,2.93,4.33,7.17,5.21,6.31,-4.85,-6.07,10.83,0.95,30.23,4.71,8.85,20.68,18.25,-12.89,-8.12,17.37,15.4516318905896
1277.91,1.85,0.64,5.63,9.44,3.85,13.83,10.32,3.08,4.13,2.63,8.02,23.29,5.27,15.69,9.18,3.21,-3.82,20.19,37.06,23.4342730880865
1312.47,1.11,0.38,2.99,-0.65,-5.18,0.67,15.98,15.62,4.56,-2.18,-3.25,13.38,17.24,21.27,13.42,7.42,2.67,-1.59,17.48,24.7507699473368
1186.56,-0.23,-3.19,3.45,2.96,3.7,1.71,5.37,5.05,25.18,9.65,16.79,3.34,10.21,36.89,17.17,31.68,2.83,5.04,-3.4,14.6216285743792
1276.89,0.58,0.56,0.14,6.05,11.81,1.45,9.65,18.3,14.27,5.11,15.04,23.63,-4.07,33.51,11.22,17.92,38.85,15.38,15.91,47.6002702188249
1289.83,1.29,3.63,1.6,-1.02,13.46,12.55,15.66,11.02,11.51,4.15,-12.64,7.06,-2.77,43.18,51.29,35.48,17.86,-34.27,16.39,9.96432333860106
1279.77,0.84,2.67,5.17,6.02,7.91,-1.69,10.14,4.9,0.53,17.69,-8.28,-1.04,-12.15,2.9,46.01,18.22,39.98,5.02,37.31,39.0458040158248
1338.05,-0.46,0.85,6.91,4.12,7.18,-0.99,6.46,25.02,6.38,-13.93,19.83,4.04,6.6,22.96,31.72,-0.49,4.77,-1.37,19.02,56.6373351198369
1269.66,2.79,0.03,4.58,2.68,5.72,3.61,1.87,-4.17,14.16,20.97,6.84,16.78,27.61,35.47,14.3,10.79,32.29,22.26,27.67,37.7644441695834
1315.47,0.97,0.44,5.37,-3.37,6.51,9.3,12,23.14,4.93,9.12,11.7,-7.47,21.05,5,-9.87,26.35,22.28,30.43,10.53,-7.6743648529899
1526.82,1.89,2.32,3.14,6.44,11.66,6.44,2.22,8.27,4.89,10.44,27.38,2.17,15.2,11.56,-12.08,1.35,-16.05,32.69,-4.75,27.6545298746537
1312.63,0.75,6,1.83,1.51,4.44,9.62,5.06,3.38,-3.42,-16.16,13.93,14.96,26.58,22.73,29.27,26.9,-6.94,-9.81,41.85,24.3814033704434
1344.65,0.16,2.96,5.67,-5.33,10.27,10.61,8.11,3.66,-6.66,26.85,-0.82,6.96,1.51,-10.15,21.94,8.81,67.26,7.32,-7.3,4.32070451687685
1310.49,-0.06,2.91,2.67,2.54,5.6,2.16,2.46,7.75,14.73,0.3,14.32,44.61,8.37,33.65,17.54,8.21,28.61,4.43,12.32,8.46621096358859
1330.4,1.46,2.12,6.64,1.02,-1.71,11.01,4.61,5.15,-3.62,24.68,8.8,7.28,12.13,11.47,0.88,1.26,6.23,12.69,55.09,-17.703240619207
1388.24,0.54,-0.42,5.89,3.66,0.26,1.8,13.16,-8.69,9.17,11.58,22.04,-15.65,9.55,3.56,5.71,1.92,46.31,35.02,23.7,10.9387114514769
1309.37,2.11,1.38,7.56,2.59,4.77,9.14,15.49,13.82,-0.1,3.32,-1.35,12.96,35.48,8.8,8.2,-3.45,-14.12,-6.99,17.67,12.3483426644325
1306.48,0.68,0.93,-0.71,5.82,6.87,12.72,17.84,17.84,-4.23,-2.15,-7.3,2.05,18.03,6.38,4.52,13.02,2.88,15.96,19.53,14.461040064997
1250.28,1.97,-2.23,5.38,8.83,1.68,-2.08,10.22,-2.47,2.6,23.87,-13.39,17.27,25.11,18.72,22.31,10.91,2.36,18.31,21.7,-1.24727846438547
1301.16,1.56,4.37,-0.73,5.53,3.21,0.93,15.83,-4.8,10.13,0.22,3.84,2.72,24.48,-6.16,19.68,6.33,21.95,21.36,16.07,31.8668564127456
1256.27,0.72,1.64,-6.66,5,5.05,16.51,0.7,-3.89,0.36,3.74,7.47,10.64,14.76,37.4,23.12,14.52,31.4,-4.16,25.37,24.024959358078
1298.76,2.3,0.32,3.14,8.22,6.6,1.3,13.35,18.98,10.51,21.74,5.25,7.5,6.18,15.35,8.98,21.23,-4.36,25.97,54.56,19.080142176752
1301.65,1.53,4.2,4.09,-1.7,3.77,9.52,2.72,18.96,20.09,32.42,18.39,14.56,-2.94,15.35,15.68,29.44,30.39,20.01,26.79,11.2633134958948
1302.46,1.15,4.83,2.38,7.57,18.48,-7.66,9.14,-3.51,5.38,13.6,7.58,14.89,13.11,15.32,-2.16,13.48,-4.24,71.68,33.08,-12.9176959126866
1231.83,0.26,2.93,0.72,3.16,12.67,14.83,-2.78,-1.15,16.98,12.04,3.93,21.68,0.39,22.68,36.17,25.04,6.27,-8.59,-12.33,2.23420844229328
1309.78,-0.72,1.32,6.52,5.49,5.11,0.3,7.61,10.81,-4.77,24.43,3.44,4.99,-3.1,13.93,8.53,40.58,30.31,25.53,27.12,31.5453689721532
1173.68,-1.16,0.79,4.08,15.41,10.27,4.59,11.95,-11.37,26.46,-3.38,14.86,24.5,13.4,5.36,23.44,19.1,-8.24,-5.04,32.42,24.3118929149827
1414.59,0.38,1.8,6.96,4.48,8.87,0.49,16.99,-7.78,5.75,-6.11,23.45,20.79,26.75,17.62,-10.91,20.35,31.52,14.09,53.18,31.7782963205605
1291.11,1.55,0.88,2.76,8.3,7.25,1.56,14.08,2.08,9.04,4.07,-6.45,20.88,33.83,17.1,-6.73,1.97,24.68,26.61,43.56,59.0713435643844
1231.55,1.16,-0.41,3.19,-2.14,-7.21,4.95,5.29,-4.12,22.46,16,1.64,5.72,-4.36,1.43,3.38,25.87,20.87,36.76,-2.07,36.362137800893
1265.48,0.71,-2.17,4.66,0.32,0.86,3.42,11.54,3.13,12.01,9,2.69,13.53,10.77,22.94,3.25,1.01,18.23,26.49,11.07,26.0323167937682
1303.49,1.02,2.38,1.05,10.36,9.59,0.53,19.92,17.36,-3.17,-1.03,-4.32,13.63,17.07,10.09,19.5,-14.69,32.45,9.53,27.13,7.94393640006219
1329.99,3.7,5.01,5.38,2.78,2.07,0.01,1.68,7.8,-7.5,-12.03,5.69,8.36,41.93,43.22,3.63,12.12,-4.13,11.07,7.8,28.0338195926269
1486.24,1.31,2.22,4.05,-0.58,-0.49,13.49,5.38,11.79,9.68,-12.72,27.81,6.6,15.09,12.07,23.2,35.21,-23.89,15.01,55.44,6.27673436482723
1265.76,-2.33,1.86,-8.36,5.18,7.43,7.38,16.5,4,-0.02,2.07,6.53,2.05,-9.98,13.62,-7.81,30.91,14.04,51.86,3.48,19.4381960080705
1349.51,-0.61,4.52,5.72,6.63,5.18,8.22,4.14,19.59,12.31,35.53,16.82,12.34,21.28,43.64,12.25,14.07,13.82,38.26,8.85,52.4975824938506
1486.57,1.83,-0.94,1.64,-1.35,2.58,6.17,0.18,17.71,1.29,4.64,27.39,5.47,30.35,5.51,19.46,6.44,48.44,25.56,25.72,47.7622115770826
1359.47,0.17,-0.79,1.95,2.02,-1.79,9.5,13.68,10.36,2.99,22.67,17.75,-3.26,19.28,11.1,32.24,18.95,12.32,57.66,45.49,-7.7802355492263
1291.06,0.52,-0.42,6.45,0.92,4.27,8.6,18.04,5.94,2.1,14.85,6.6,7.81,19.02,17.01,-5.58,31.9,-19.07,15.15,-18.73,36.8784215811272
1324.04,-0.1,4.42,7.64,3.29,0.64,0.73,1.52,-0.12,-1.61,17.42,-0.32,8.17,30.48,5.9,23.4,10.84,17.37,32.27,46.07,-4.16796570117967
1292.13,1.73,3.66,2.73,3.92,15.86,6.68,5.53,-1.42,-0.25,14.94,3.75,10.55,0.66,-5.86,-1.04,24.94,46.76,47.72,-1.99,25.3692483802276
1332.69,-0.06,-0.68,3.91,-3.32,2.15,9.44,16.28,5.91,13.24,23.29,15.94,-16.2,-9.99,38.82,17.05,-10.6,25.16,29.93,15.07,6.37780491567054
1268.45,3.39,2.66,3.88,5.23,6.52,8.52,7.09,7.34,15.91,1.01,10.45,2.07,5.32,2.75,11.03,25.82,-4.46,11.55,52.55,38.0843148877902
1440.05,0.95,0.91,4,2.55,-2.42,9.43,4.27,14.28,-12.69,11.06,22.43,10.82,5.88,14.01,27.21,7.24,36.32,1.74,37.05,8.64060653051647
1359.97,1.77,3.95,4.14,-1.07,19.25,10.75,-9.22,6.38,-4.72,23.95,16.81,0.09,21.13,12.34,23.42,48.49,13.39,-1.9,9.79,-9.34851946648488
1293.79,0.59,1.72,1.38,4.71,4.34,13.53,11.19,17.71,11.82,6.35,13.08,-17.89,15.24,-4.7,25.18,10.22,30.17,32.14,28.56,25.130864872406
1312.14,0.54,1.65,2.94,1.28,1.78,4.88,-4.54,12.59,10.84,5.85,16.04,1.57,27.6,31.64,-0.93,8.86,7.47,-24.27,22.01,17.8903041169228
1429.33,-0.44,2.88,2.45,6.02,2.44,14.32,4.45,12.66,11.63,1.22,24.14,24.37,3.1,10.46,-4.12,29.3,4.92,21.05,14.26,57.9510468810438
1249.65,1.57,1.66,-1.43,4.24,-1.74,2.43,24.19,18.91,18.46,-3.56,4.65,-3.82,-16.16,17.1,12.54,46.15,30.97,22.66,38.91,-27.2309906670279
1359.2,0.99,-0.39,4.49,2.35,-0.74,1.55,16.83,-7.51,14.44,9.56,20.32,26.57,37.26,14.37,24.12,18.86,-8.76,23.26,10.99,49.6992020459393
1319.82,0.92,-0.42,4.86,3.09,7.75,1.32,1.69,13.11,6.46,15.31,-1.75,27.94,35.24,-1.89,13.19,9.17,44.03,22.39,11.86,51.861561907053
1286.36,0.82,2.86,6.13,2.28,7.17,2.82,6.39,17.98,12.59,14.95,13.6,2.89,12.23,14.05,58.85,20.47,1.8,-2.61,19.22,38.0631101015348
1461.66,0.44,-0.17,7.85,7.9,6.07,4.51,9.74,9.92,2.09,30.39,26.07,12.95,9.07,22.61,35.32,3,-3.34,27.06,7.5,13.1274256087876
1310.31,1.19,4.29,1.33,-0.93,1.09,5.94,11.39,14.97,6.12,-4.2,9.08,14.78,24.89,1.95,15.2,16.86,6.67,1.91,22.63,-4.4540091786878
1354.59,-2.35,2.02,-4.1,3.1,-1.59,9.03,-3.36,1.84,6.37,-12.3,14.43,33.01,23.3,5.51,30.14,31.82,22.04,23.8,17.49,22.6867942581022
1164.12,0.7,2.53,3.76,6.24,4.85,6.22,3.82,4.66,24.14,13.81,4.2,10.99,2.64,-3.1,18.61,-11.01,8.37,32.14,1.83,38.7141936800646
1314.67,0.55,3.5,3.91,7.9,0.51,4.47,11.38,6.73,1.42,21.65,-2.91,17.22,-0.3,2.81,14.8,-5.85,34.72,-0.16,14.31,-4.72365690181899
1375.19,1.08,3.95,6.29,1.42,4.08,14.44,4,2.4,6.61,19.98,21.29,11.36,17.43,13.86,23.48,63.82,2.66,14.71,34.62,35.4439473052931
1411.2,0.57,0.62,2.59,9.21,9.79,7.67,-11.73,-3.17,8.9,15.68,22.5,5.83,35.42,16.77,9.28,-7.49,0.16,36.32,16.57,46.8028298107317
1357.22,0.57,3.98,1.96,3.41,13.23,20.02,9.63,-13.82,-8.32,0.39,16,21.26,26.32,35.42,7.72,10.56,-16.21,13.09,14.27,38.4552461617379
1392.57,0.53,5.69,2.07,4.72,2.31,5.3,1.04,4.28,13.13,15.34,22.43,5.6,-14.08,20.39,38.97,31.84,23.12,18.68,16.42,-1.26619066776575
1409.26,0.96,2.03,7.37,7.82,3.78,8.15,10.98,6.79,2.53,18.02,18.35,19.66,14.72,27.48,-0.75,36.41,17.09,34.83,-8.57,37.6723985128786
1260.27,-0.27,3.23,3.42,3.17,6.88,12.1,7.61,-3.69,18.42,0.25,8.45,22.7,10.39,16.3,9.04,8.78,48.56,10.88,18.29,16.6438090461812
1235.29,0.06,-1.26,5,4.42,10.38,-1.35,11,-11.06,17.57,-1.02,4.88,3.06,47.27,27.64,25.02,34.14,40.89,24.68,43.27,32.6799410493318
1271.91,0.55,5.47,1.39,-0.2,-3.53,-7.44,17.7,4.81,9.8,2.92,-7.81,0.52,30.82,25.75,23.01,27.72,30,-1.55,25.45,46.807475812276
1345.93,0.24,0.39,2.78,-0.48,3.33,-8.77,6.09,2.58,13.81,14.54,17.39,20.09,5.34,17.68,13.28,27.72,28.37,25.09,24.95,20.6770442323188
1278.89,1.51,2.41,-0.99,3.22,0.71,-4.65,19,-6.09,14.11,32,-10.84,-0.18,30.52,6.07,17.08,3.69,16.64,19.55,-0.96,22.0461842034668
1289.22,0.63,2.09,3.74,1.38,9.41,1.68,0.77,5.69,10.39,5.09,9.62,23.4,44.92,23,-20.94,21.12,18.84,49.95,8.64,6.8201338746422
1317.82,0.52,2.29,5.54,3.42,6.75,4.36,5.87,18.37,-2.26,13.26,7.4,-10.34,37.27,36.55,9.63,10.96,17.36,10.38,0.55,9.26281836380578
1300.97,-0.54,1.49,1.96,11.64,6.41,7.63,0.43,5.63,-3.54,25.26,6.84,14.37,27.01,14.7,17.54,45.82,13.29,12.03,-6.69,45.9223713734402
1274.86,-0.14,1.72,2.13,5.07,7.13,7.19,0.79,8.28,15.87,-0.61,11.27,1.71,13.54,18.67,-10.71,16.04,13.88,-15.46,-12.11,8.16868767525526
1437.77,0.36,3.8,2.15,2.67,-4.16,11.1,8.8,7.17,2.36,2.58,24.55,11.86,9.8,-4.7,41.16,15.04,14.04,30.26,50.14,-5.08684813226385
1436.42,1.48,3.14,6.93,2.38,13.14,5.32,25.17,6.88,12.34,4.34,24.26,-8.52,12.61,27.16,7.45,22.81,-14.46,27.65,26.28,-4.87001556304141
1289.65,1.55,2.96,2.65,3.01,4.28,11.17,-1.35,24.21,10.17,13.52,8.51,27.27,9.98,3.08,0.65,17.25,-24.69,12.29,21.98,9.00987409813822
1285.88,1.14,2.67,7.2,4.31,-1.52,8.34,12.47,16.74,15.01,5.07,11.49,12.99,16.51,5.7,1.17,10.72,15.86,2.55,-5.32,36.2897743439858
1560.33,-0.26,2.22,5.56,1.75,-3.59,0.7,-2.17,15.61,-2.45,8.32,29.88,10.27,28.65,7.62,28.31,4,4.68,4.64,13.12,28.8157159479322
1333.76,-0.58,-3.5,4.24,1.48,2.55,4.39,22.46,8.6,4.57,9.74,13.33,20.34,2.53,21.96,-12.89,24,7.35,2.29,31.4,4.43477409479062
1324.29,-0.17,0.92,4.06,4.8,8.63,7.52,7.07,2.88,5.87,1.08,7.64,-3.96,1.19,13.35,29.68,12.84,53.5,38.89,15.65,16.1741161706164
1398.09,1.03,-1.18,3.05,2.01,13.13,9.4,9.28,7.73,-0.45,-2.19,20.04,-6.19,17.72,35.13,11.81,4.84,36.57,4.78,-20.55,4.00281048443838
1380.01,0.88,1.25,-1.74,0.84,11.7,6.14,10.74,14.79,1.57,25.26,19.11,18.24,11.36,22.3,-10.54,31.18,46.07,17.3,-6.31,-0.49220031358248
1342.56,0.65,0.52,5.18,4.07,-4.56,3.5,16.9,8.52,3.39,10.4,16.16,-0.85,32.09,26.51,22.51,48.79,36.4,38.83,27.62,20.766099983994
1353.03,1.24,0.68,1.26,8.74,8.74,4.55,-3.58,5.31,5.52,0.1,19.16,-7.21,5.27,33.44,16.83,28.31,41.1,16.54,10.36,24.5143287839194
1305,1.55,2.34,6.91,2.6,-0.14,0.55,-8.71,1.37,15.19,16.5,15.11,18.25,12.7,-2.41,38.01,21.69,-9.17,24.71,-3.08,18.5936656863137
1277.5,0.63,1.1,1.77,0.82,3.45,-0.39,3.36,14.84,25.15,0.24,24.69,-7.47,22.86,28.23,28.54,17.69,47.74,4.32,28.44,14.4841625885042
1519.23,0.48,4.3,5.39,6.82,0.16,-4.56,11.9,16.1,2.24,6.25,28.53,10.78,3.5,-1.63,6.36,-7.53,23.24,-5.08,-3.85,26.2854935187623
1317.2,0.96,1,4.01,1.81,-2.03,3.55,6.59,17.12,-2.26,13.86,14.21,14.19,-12.89,1.66,51.79,5.18,22.89,57.32,12.26,17.2250292063275
1341.15,-0.4,2.75,3.63,9.77,7.84,1.82,2.84,-5.62,5.17,12.54,15.92,-6.13,0.67,-11.89,13.39,36.89,31.16,-8.39,12.82,66.2887884900128
1337.51,0.41,0.85,-3,4.52,3.81,6.86,12.3,6.21,16.73,19.09,20.68,33.54,39.33,13.89,-24.41,20.08,8.72,22.45,-7.25,36.0492989007621
1371.84,2.39,-0.09,-0.14,6.46,-0.63,6.74,3.25,19.61,0.23,-8.13,19.73,-20.22,6.36,30.73,0.96,-3.44,39.83,9.76,4.27,8.49917633035208
1408.04,2.14,2.49,-0.44,4.93,9.3,11.15,6.25,7.81,3.92,-0.68,20.3,8.5,-10.32,24.69,37.23,36.47,10.59,36.6,25.28,36.5557892102963
1312.71,1.59,1.51,2.56,8.66,-0.49,4.86,8.68,3.81,9.12,5.68,12.28,21.16,14.81,18.26,5.33,37.84,29.39,-8.61,-6.4,-21.5643575962351
1286.85,1.35,3.15,3.57,-1.9,6.54,5.33,0.21,-2.94,14.48,-6.65,-7.15,-13.86,6.03,31.65,20.51,6.52,-2.49,-21.18,-6,33.5272638987727
1316.68,1.5,-0.73,-0.11,6.46,3.39,14.54,6.07,20.44,5.3,28.29,8.08,14.47,20.85,27.1,5.36,23.69,26.8,15.37,8.44,24.4204502934639
1330.56,1.28,3.82,6.68,-0.6,-4.64,9.38,-4.57,9.92,0.62,17.05,10.97,19.7,7.75,27.91,19.99,-13.34,18.73,41.3,22.67,28.1487325186206
1450.46,1.45,1.99,-5.09,9.66,2.87,11.23,6.35,5.35,7.23,6.41,24.45,2.77,20.18,6.28,-14.74,-4.99,21.3,0.69,63.64,5.91748502292725
1266.49,0.76,1.09,3.47,1.49,-3.63,2.73,20.83,10.34,15.8,11.02,9.59,7.67,13.55,25.06,14.49,5.78,16.95,48.2,22.27,22.6996757376714
1317.2,1.69,0.82,4.08,5.38,5.17,7.46,6.71,20.86,6.13,-7.31,13.92,6.51,35.76,15.23,13.25,28.76,12.79,-2.59,22.38,17.653123507635
1303.47,-1.54,6.3,0.16,2.19,5.72,-2.27,7.95,18.41,7.16,12.15,1.47,-14.22,10.41,9.96,30.69,18.57,3.26,28.73,19.45,33.6675879591789
1450.65,0.32,2.81,3.41,-1.36,8.75,17.54,-0.49,9.27,-1.63,-4.42,23.84,-2.09,19.85,19.95,-7.93,16.8,-10.98,27.84,6.94,18.8689428473327
1351.14,1.51,3.72,-0.72,-1.43,9.77,-12.33,8.31,13.69,8.87,4.93,18.34,10.84,38.32,20.8,-1.31,20.6,28.01,5.55,34.66,30.9507195789097
1323.36,0.86,5.12,9.52,4.28,3.65,-1.24,17.94,2.28,7.97,35.14,11.55,3.16,8.81,-3.77,11.93,-21.55,20.24,18.67,28.61,47.7494692648543
1385.91,1.69,1.58,-0.98,1.11,9.86,1.28,11.23,10.95,16.09,11.02,24.55,-13.47,1.49,-2.39,22.22,12.99,25.79,48.3,21.42,30.9672105666302
1330.72,-0.1,2.5,-1.33,-2.23,4.19,11.58,8.85,2.21,2.68,10.36,13.55,11,9.55,-7.24,29.62,38.58,27.09,49.6,19.95,48.417762534503
1340.47,-0.38,3.1,-2.64,3.57,5.12,11.13,4.42,3.28,-0.49,13.8,11.29,15.83,15.93,21.42,29.62,17.86,35.91,10.38,40.29,-5.06563003448724
1353.76,2.64,0.71,4.45,5.86,5.75,10.16,8.48,16.2,0.08,17.56,1.04,20.9,10.06,21.6,26.18,31.36,-26.3,44.45,44.38,50.5880794028302
1592.98,-0.3,2.3,4.47,3.66,10.56,3.52,21.46,-8.3,6.7,2.77,32.24,-0.72,-4.55,-0.78,26.72,32.25,-2.05,24.52,46.49,76.4084573469264
1297.33,0.64,1.67,3.3,6.98,13.65,0.53,8.99,7.94,5.73,10.07,11.69,22.84,-20.29,1.52,-2.09,41.71,45.32,37.67,18.28,37.7020749019275
1279.17,1.6,-1.61,-0.01,1.97,3.65,12.88,9.62,6.52,13.88,17.28,13.04,3.47,-0.59,18.18,13.34,6.2,1.73,18.87,6.88,4.81998159512467
1248.14,0.04,1.46,5.83,4.35,5.63,10.1,4.13,2.24,20.83,39.66,7.68,6.67,34.01,10.44,26.23,-5.13,7.66,17.08,14.44,72.3986431153638
1285.04,2.52,-1.57,5.54,4.08,2.82,15.6,5.67,3.13,0.78,-7.59,-1.3,7.42,8.42,28.42,27.24,26.19,10.82,-10.28,38.94,13.9009871726756
1476.53,-0.39,1.97,1,3.04,-0.25,13.04,-6.81,14.94,13.3,5.97,26.51,1.7,6.11,32.83,1.88,50.47,20.98,4.82,-14.4,66.8552308343925
1256.97,-0.18,2.51,-2.06,5.51,5.88,9.46,-3.84,4.41,9.07,7.94,-2.92,16.75,42.34,13.91,14.27,60.99,-5.87,51.75,30.64,10.3182759773859
1290.27,0.56,1.87,0.64,7.65,2.33,-2.28,1.08,17.98,-2.83,12.28,-1.37,22.28,8.08,10.3,32.49,33.6,10.39,-9.43,12.64,-6.22369170981731
1295.18,1.49,4.25,-0.04,7.69,-3.69,10.11,4.21,20.94,-6.98,13.89,9.47,10.08,24.02,35.1,11.84,22.21,21.25,-1.11,15.11,-0.15971452705314
1275.69,1.2,4.87,0.62,9.77,8.63,17.16,1.38,10.99,15.53,31.85,10.31,-7.13,13.99,1.71,4.85,37.39,7.65,30.73,20.46,29.3434102337577
1285.78,3.3,2.7,0.22,4.3,-1.53,1.36,10.84,12.67,19.73,3.68,17.15,5.48,7.92,23.26,21.15,31.53,31.44,24.37,5.18,44.8967589132351
1301.51,0.33,4.05,2.84,6.06,7.63,-7.26,3.59,10.52,12.61,15.6,8.03,30.3,3.14,27.9,11.4,47.87,32.58,36.08,-5.18,-3.71146456071985
1509.04,1.97,-0.38,0.35,4.52,10.33,13.07,2.23,-2.22,10.08,17.49,28.76,17.3,28.89,16.31,7.93,23.27,24.62,23.76,-10.42,15.1145355698394
1284.72,1.43,0.92,3.45,8.86,-3.39,2.57,14.64,17.15,-3.09,-6.19,-7.62,17.73,4.96,10.63,12.35,29.8,37.04,-10.47,15.18,44.4874816362663
1436.49,1.13,0.88,7.12,2.05,7.75,4.72,6.79,22.21,5.24,2.69,24.43,27.52,7.78,12.63,-4.58,18.49,11.71,33.6,-9.41,21.0341440739303
1307.18,1.12,0.24,2.58,4.24,13.31,8.27,6.04,2.21,7,23.6,2.55,19.39,6.9,21.88,37.79,66.54,18.09,40.91,-8.1,54.0603330593885
1312.48,2.35,1.39,-0.3,-0.92,6.52,7.28,2.57,18.05,-7.11,14.38,1.49,22.48,15.37,23.81,18.01,4.9,2.59,17.23,11.25,-0.19978251765896
1309.97,0.31,5.69,0.86,-0.08,-1.96,5.85,1.11,6.82,1.45,15.59,-3.77,16.49,11.5,50.37,-14.98,52.62,12.41,0.99,-15.69,3.71176364889048
1230.06,0.37,0.17,-1.53,-0.28,7.11,18.92,5.43,6.66,20.33,4.53,15.44,11.55,5.07,-9.11,19.22,39.85,41.93,-1.61,53.69,9.47168428291297
1290.9,0.46,-1.44,1.99,6.52,5.2,9.28,4.7,-8.24,16.26,5.1,13.96,-2.56,13.41,-2.26,0.75,16.66,41.69,47.39,-6.34,61.6573286358713
1197.87,0.85,3.61,-2.54,-4.53,-9.63,2.76,1.83,8.51,22.16,1.88,0.02,19.08,34.31,5.07,46.64,-6.43,-14.32,54.38,13.02,21.9762708456017
1257.88,1.68,-1.77,-3.06,4.05,5.36,-2.13,-2.66,12.38,16.21,24.42,5.77,-19.3,10,2.51,-12.24,22.45,36.09,49.02,21.12,40.3778371756435
1335.76,1.75,0.12,1.72,6.78,9.69,4.9,1.87,-10.9,9.27,14.28,11.47,13.94,7.77,4.41,37,30.24,17.95,54.28,38.79,47.9015180836019
1308.59,2.67,1.41,7.21,7.31,7.84,11.31,11.27,11.16,-2.62,1.67,10.79,8.83,9.44,15.34,12.36,42.91,14.36,2.46,20.15,25.9845736552746
1291.63,-0.74,3.79,7.7,2.75,8.82,8.98,7.29,9.76,4,21.7,3.71,8.27,-8.04,-0.28,5.14,16.18,32.41,25.55,45.92,40.1680375118752
1313.51,-1.18,4.26,4.51,2.3,2.33,5.64,20.03,8.12,-0.98,16.41,13.78,8.14,-3.09,17.4,6.08,22.1,-23.03,16.93,-22.85,58.2971468108513
1287.3,1,1.47,-0.12,2.43,3.89,2.74,5.29,-12.08,16.03,12.37,13.87,0.42,23.41,6.56,0.94,20.27,15.35,23.56,22.4,44.8985780903863
1287.06,2.5,3.69,-7.47,7.31,4.74,-4.81,11.98,7.03,-2.47,11.14,-7.97,22.76,9.46,8.32,13.62,6.8,32.02,47.51,48.51,39.0176841358511
1319.55,0.07,-0.38,5.87,8.2,9.48,7.18,8.63,10.3,20.59,8.75,22.19,-2.37,7.44,27.05,4,14.31,4.89,11.09,-1.62,41.0607298858174
